2025/11/25 17:43:00:683550,Front,KeyLog,KeyboardUI/Update,"{""c"":""X"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:685588,Front,KeyLog,KeyboardUI/Update,"{""c"":""C"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:687618,Front,KeyLog,KeyboardUI/Update,"{""c"":""V"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:690653,Front,KeyLog,KeyboardUI/Update,"{""c"":""B"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:690653,Front,KeyLog,KeyboardUI/Update,"{""c"":""N"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:690653,Front,KeyLog,KeyboardUI/Update,"{""c"":""M"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:690653,Front,KeyLog,KeyboardUI/Update,"{""c"":""#"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":13.800000190734864}"
2025/11/25 17:43:00:690653,Front,KeyLog,KeyboardUI/Update,"{""c"":""&"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":13.800000190734864}"
2025/11/25 17:43:00:690653,Front,KeyLog,KeyboardUI/Update,"{""c"":""%"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":13.800000190734864}"
2025/11/25 17:43:00:698286,Front,ARMarkerLog,ARMarkerDetector/Update,"{""position"":[0.0,0.0],""angle"":0.0}"
2025/11/25 17:43:00:714544,Front,KeyLog,KeyboardUI/Update,"{""c"":""Q"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:715556,Front,KeyLog,KeyboardUI/Update,"{""c"":""W"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:716571,Front,KeyLog,KeyboardUI/Update,"{""c"":""E"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:716571,Front,KeyLog,KeyboardUI/Update,"{""c"":""R"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:717588,Front,KeyLog,KeyboardUI/Update,"{""c"":""T"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:717588,Front,KeyLog,KeyboardUI/Update,"{""c"":""Y"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:718604,Front,KeyLog,KeyboardUI/Update,"{""c"":""U"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:718604,Front,KeyLog,KeyboardUI/Update,"{""c"":""I"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:718604,Front,KeyLog,KeyboardUI/Update,"{""c"":""O"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:719617,Front,KeyLog,KeyboardUI/Update,"{""c"":""P"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:721638,Front,KeyLog,KeyboardUI/Update,"{""c"":""A"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:722664,Front,KeyLog,KeyboardUI/Update,"{""c"":""S"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:723674,Front,KeyLog,KeyboardUI/Update,"{""c"":""D"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:724687,Front,KeyLog,KeyboardUI/Update,"{""c"":""F"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:726709,Front,KeyLog,KeyboardUI/Update,"{""c"":""G"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:727728,Front,KeyLog,KeyboardUI/Update,"{""c"":""H"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:729796,Front,KeyLog,KeyboardUI/Update,"{""c"":""J"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:730805,Front,KeyLog,KeyboardUI/Update,"{""c"":""K"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:731814,Front,KeyLog,KeyboardUI/Update,"{""c"":""L"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:732844,Front,KeyLog,KeyboardUI/Update,"{""c"":""Z"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:733858,Front,KeyLog,KeyboardUI/Update,"{""c"":""X"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:735362,Front,KeyLog,KeyboardUI/Update,"{""c"":""C"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:736373,Front,KeyLog,KeyboardUI/Update,"{""c"":""V"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:738400,Front,KeyLog,KeyboardUI/Update,"{""c"":""B"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:739414,Front,KeyLog,KeyboardUI/Update,"{""c"":""N"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:740429,Front,KeyLog,KeyboardUI/Update,"{""c"":""M"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:741444,Front,KeyLog,KeyboardUI/Update,"{""c"":""#"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":13.800000190734864}"
2025/11/25 17:43:00:742444,Front,KeyLog,KeyboardUI/Update,"{""c"":""&"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":13.800000190734864}"
2025/11/25 17:43:00:743997,Front,KeyLog,KeyboardUI/Update,"{""c"":""%"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":13.800000190734864}"
2025/11/25 17:43:00:755662,Front,ARMarkerLog,ARMarkerDetector/Update,"{""position"":[0.0,0.0],""angle"":0.0}"
2025/11/25 17:43:00:770949,Front,KeyLog,KeyboardUI/Update,"{""c"":""Q"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:772469,Front,KeyLog,KeyboardUI/Update,"{""c"":""W"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:772979,Front,KeyLog,KeyboardUI/Update,"{""c"":""E"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:774080,Front,KeyLog,KeyboardUI/Update,"{""c"":""R"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:777113,Front,KeyLog,KeyboardUI/Update,"{""c"":""T"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:779147,Front,KeyLog,KeyboardUI/Update,"{""c"":""Y"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:780167,Front,KeyLog,KeyboardUI/Update,"{""c"":""U"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:781183,Front,KeyLog,KeyboardUI/Update,"{""c"":""I"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:781183,Front,KeyLog,KeyboardUI/Update,"{""c"":""O"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:781183,Front,KeyLog,KeyboardUI/Update,"{""c"":""P"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:781183,Front,KeyLog,KeyboardUI/Update,"{""c"":""A"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:781183,Front,KeyLog,KeyboardUI/Update,"{""c"":""S"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:781183,Front,KeyLog,KeyboardUI/Update,"{""c"":""D"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:781183,Front,KeyLog,KeyboardUI/Update,"{""c"":""F"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:781183,Front,KeyLog,KeyboardUI/Update,"{""c"":""G"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:781183,Front,KeyLog,KeyboardUI/Update,"{""c"":""H"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:781183,Front,KeyLog,KeyboardUI/Update,"{""c"":""J"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:781183,Front,KeyLog,KeyboardUI/Update,"{""c"":""K"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:782696,Front,KeyLog,KeyboardUI/Update,"{""c"":""L"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:782696,Front,KeyLog,KeyboardUI/Update,"{""c"":""Z"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:782696,Front,KeyLog,KeyboardUI/Update,"{""c"":""X"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:782696,Front,KeyLog,KeyboardUI/Update,"{""c"":""C"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:782696,Front,KeyLog,KeyboardUI/Update,"{""c"":""V"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:782696,Front,KeyLog,KeyboardUI/Update,"{""c"":""B"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:782696,Front,KeyLog,KeyboardUI/Update,"{""c"":""N"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:782696,Front,KeyLog,KeyboardUI/Update,"{""c"":""M"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:783738,Front,KeyLog,KeyboardUI/Update,"{""c"":""#"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":13.800000190734864}"
2025/11/25 17:43:00:783738,Front,KeyLog,KeyboardUI/Update,"{""c"":""&"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":13.800000190734864}"
2025/11/25 17:43:00:783738,Front,KeyLog,KeyboardUI/Update,"{""c"":""%"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":13.800000190734864}"
2025/11/25 17:43:00:789818,Front,ARMarkerLog,ARMarkerDetector/Update,"{""position"":[0.0,0.0],""angle"":0.0}"
2025/11/25 17:43:00:807628,Front,KeyLog,KeyboardUI/Update,"{""c"":""Q"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:808644,Front,KeyLog,KeyboardUI/Update,"{""c"":""W"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:809655,Front,KeyLog,KeyboardUI/Update,"{""c"":""E"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:809655,Front,KeyLog,KeyboardUI/Update,"{""c"":""R"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:809655,Front,KeyLog,KeyboardUI/Update,"{""c"":""T"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:809655,Front,KeyLog,KeyboardUI/Update,"{""c"":""Y"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:810665,Front,KeyLog,KeyboardUI/Update,"{""c"":""U"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:810665,Front,KeyLog,KeyboardUI/Update,"{""c"":""I"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:810665,Front,KeyLog,KeyboardUI/Update,"{""c"":""O"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:810665,Front,KeyLog,KeyboardUI/Update,"{""c"":""P"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:810665,Front,KeyLog,KeyboardUI/Update,"{""c"":""A"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:812710,Front,KeyLog,KeyboardUI/Update,"{""c"":""S"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:812710,Front,KeyLog,KeyboardUI/Update,"{""c"":""D"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:812710,Front,KeyLog,KeyboardUI/Update,"{""c"":""F"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:812710,Front,KeyLog,KeyboardUI/Update,"{""c"":""G"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:813722,Front,KeyLog,KeyboardUI/Update,"{""c"":""H"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:813722,Front,KeyLog,KeyboardUI/Update,"{""c"":""J"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:814734,Front,KeyLog,KeyboardUI/Update,"{""c"":""K"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:815752,Front,KeyLog,KeyboardUI/Update,"{""c"":""L"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:815752,Front,KeyLog,KeyboardUI/Update,"{""c"":""Z"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:815752,Front,KeyLog,KeyboardUI/Update,"{""c"":""X"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:815752,Front,KeyLog,KeyboardUI/Update,"{""c"":""C"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:815752,Front,KeyLog,KeyboardUI/Update,"{""c"":""V"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:815752,Front,KeyLog,KeyboardUI/Update,"{""c"":""B"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:816764,Front,KeyLog,KeyboardUI/Update,"{""c"":""N"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:816764,Front,KeyLog,KeyboardUI/Update,"{""c"":""M"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:817778,Front,KeyLog,KeyboardUI/Update,"{""c"":""#"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":13.800000190734864}"
2025/11/25 17:43:00:817778,Front,KeyLog,KeyboardUI/Update,"{""c"":""&"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":13.800000190734864}"
2025/11/25 17:43:00:818788,Front,KeyLog,KeyboardUI/Update,"{""c"":""%"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":13.800000190734864}"
2025/11/25 17:43:00:829980,Front,ARMarkerLog,ARMarkerDetector/Update,"{""position"":[0.0,0.0],""angle"":0.0}"
2025/11/25 17:43:00:848712,Front,KeyLog,KeyboardUI/Update,"{""c"":""Q"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:849726,Front,KeyLog,KeyboardUI/Update,"{""c"":""W"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:849726,Front,KeyLog,KeyboardUI/Update,"{""c"":""E"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:849726,Front,KeyLog,KeyboardUI/Update,"{""c"":""R"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:849726,Front,KeyLog,KeyboardUI/Update,"{""c"":""T"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:849726,Front,KeyLog,KeyboardUI/Update,"{""c"":""Y"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:849726,Front,KeyLog,KeyboardUI/Update,"{""c"":""U"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:849726,Front,KeyLog,KeyboardUI/Update,"{""c"":""I"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:850737,Front,KeyLog,KeyboardUI/Update,"{""c"":""O"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:851749,Front,KeyLog,KeyboardUI/Update,"{""c"":""P"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:852288,Front,KeyLog,KeyboardUI/Update,"{""c"":""A"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:853814,Front,KeyLog,KeyboardUI/Update,"{""c"":""S"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:853814,Front,KeyLog,KeyboardUI/Update,"{""c"":""D"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:853814,Front,KeyLog,KeyboardUI/Update,"{""c"":""F"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:853814,Front,KeyLog,KeyboardUI/Update,"{""c"":""G"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:853814,Front,KeyLog,KeyboardUI/Update,"{""c"":""H"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:853814,Front,KeyLog,KeyboardUI/Update,"{""c"":""J"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:854825,Front,KeyLog,KeyboardUI/Update,"{""c"":""K"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
2025/11/25 17:43:00:854825,Front,KeyLog,KeyboardUI/Update,"{""c"":""L"",""position"":{""x"":0.0,""y"":0.0},""angle"":3.1415927410125734,""size_dots"":{""x"":0.0,""y"":0.0},""size_mm"":10.0}"
